Printing from thread 4
   ID   |  i |  j |  k ||    x    |    y    |    z
  24379 | 19 |  2 | 27 || 0.65517 | 0.06897 | 0.93103 
  24380 | 20 |  2 | 27 || 0.68966 | 0.06897 | 0.93103 
  24381 | 21 |  2 | 27 || 0.72414 | 0.06897 | 0.93103 
  24382 | 22 |  2 | 27 || 0.75862 | 0.06897 | 0.93103 
  24383 | 23 |  2 | 27 || 0.79310 | 0.06897 | 0.93103 
  24384 | 24 |  2 | 27 || 0.82759 | 0.06897 | 0.93103 
  24385 | 25 |  2 | 27 || 0.86207 | 0.06897 | 0.93103 
  24386 | 26 |  2 | 27 || 0.89655 | 0.06897 | 0.93103 
  24387 | 27 |  2 | 27 || 0.93103 | 0.06897 | 0.93103 
  24388 | 28 |  2 | 27 || 0.96552 | 0.06897 | 0.93103 
  24389 | 29 |  2 | 27 || 1.00000 | 0.06897 | 0.93103 
  24390 |  0 |  3 | 27 || 0.00000 | 0.10345 | 0.93103 
  24391 |  1 |  3 | 27 || 0.03448 | 0.10345 | 0.93103 
  24392 |  2 |  3 | 27 || 0.06897 | 0.10345 | 0.93103 
  24393 |  3 |  3 | 27 || 0.10345 | 0.10345 | 0.93103 
  24394 |  4 |  3 | 27 || 0.13793 | 0.10345 | 0.93103 
  24395 |  5 |  3 | 27 || 0.17241 | 0.10345 | 0.93103 
  24396 |  6 |  3 | 27 || 0.20690 | 0.10345 | 0.93103 
  24397 |  7 |  3 | 27 || 0.24138 | 0.10345 | 0.93103 
  24398 |  8 |  3 | 27 || 0.27586 | 0.10345 | 0.93103 
  24399 |  9 |  3 | 27 || 0.31034 | 0.10345 | 0.93103 
  24400 | 10 |  3 | 27 || 0.34483 | 0.10345 | 0.93103 
  24401 | 11 |  3 | 27 || 0.37931 | 0.10345 | 0.93103 
  24402 | 12 |  3 | 27 || 0.41379 | 0.10345 | 0.93103 
  24403 | 13 |  3 | 27 || 0.44828 | 0.10345 | 0.93103 
  24404 | 14 |  3 | 27 || 0.48276 | 0.10345 | 0.93103 
  24405 | 15 |  3 | 27 || 0.51724 | 0.10345 | 0.93103 
  24406 | 16 |  3 | 27 || 0.55172 | 0.10345 | 0.93103 
  24407 | 17 |  3 | 27 || 0.58621 | 0.10345 | 0.93103 
  24408 | 18 |  3 | 27 || 0.62069 | 0.10345 | 0.93103 
  24409 | 19 |  3 | 27 || 0.65517 | 0.10345 | 0.93103 
  24410 | 20 |  3 | 27 || 0.68966 | 0.10345 | 0.93103 
  24411 | 21 |  3 | 27 || 0.72414 | 0.10345 | 0.93103 
  24412 | 22 |  3 | 27 || 0.75862 | 0.10345 | 0.93103 
  24413 | 23 |  3 | 27 || 0.79310 | 0.10345 | 0.93103 
  24414 | 24 |  3 | 27 || 0.82759 | 0.10345 | 0.93103 
  24415 | 25 |  3 | 27 || 0.86207 | 0.10345 | 0.93103 
  24416 | 26 |  3 | 27 || 0.89655 | 0.10345 | 0.93103 
  24417 | 27 |  3 | 27 || 0.93103 | 0.10345 | 0.93103 
  24418 | 28 |  3 | 27 || 0.96552 | 0.10345 | 0.93103 
  24419 | 29 |  3 | 27 || 1.00000 | 0.10345 | 0.93103 
  24420 |  0 |  4 | 27 || 0.00000 | 0.13793 | 0.93103 
  24421 |  1 |  4 | 27 || 0.03448 | 0.13793 | 0.93103 
  24422 |  2 |  4 | 27 || 0.06897 | 0.13793 | 0.93103 
  24423 |  3 |  4 | 27 || 0.10345 | 0.13793 | 0.93103 
  24424 |  4 |  4 | 27 || 0.13793 | 0.13793 | 0.93103 
  24425 |  5 |  4 | 27 || 0.17241 | 0.13793 | 0.93103 
  24426 |  6 |  4 | 27 || 0.20690 | 0.13793 | 0.93103 
  24427 |  7 |  4 | 27 || 0.24138 | 0.13793 | 0.93103 
  24428 |  8 |  4 | 27 || 0.27586 | 0.13793 | 0.93103 
  24429 |  9 |  4 | 27 || 0.31034 | 0.13793 | 0.93103 
  24430 | 10 |  4 | 27 || 0.34483 | 0.13793 | 0.93103 
  24431 | 11 |  4 | 27 || 0.37931 | 0.13793 | 0.93103 
  24432 | 12 |  4 | 27 || 0.41379 | 0.13793 | 0.93103 
  24433 | 13 |  4 | 27 || 0.44828 | 0.13793 | 0.93103 
  24434 | 14 |  4 | 27 || 0.48276 | 0.13793 | 0.93103 
  24435 | 15 |  4 | 27 || 0.51724 | 0.13793 | 0.93103 
  24436 | 16 |  4 | 27 || 0.55172 | 0.13793 | 0.93103 
  24437 | 17 |  4 | 27 || 0.58621 | 0.13793 | 0.93103 
  24438 | 18 |  4 | 27 || 0.62069 | 0.13793 | 0.93103 
  24439 | 19 |  4 | 27 || 0.65517 | 0.13793 | 0.93103 
  24440 | 20 |  4 | 27 || 0.68966 | 0.13793 | 0.93103 
  24441 | 21 |  4 | 27 || 0.72414 | 0.13793 | 0.93103 
  24442 | 22 |  4 | 27 || 0.75862 | 0.13793 | 0.93103 
  24443 | 23 |  4 | 27 || 0.79310 | 0.13793 | 0.93103 
  24444 | 24 |  4 | 27 || 0.82759 | 0.13793 | 0.93103 
  24445 | 25 |  4 | 27 || 0.86207 | 0.13793 | 0.93103 
  24446 | 26 |  4 | 27 || 0.89655 | 0.13793 | 0.93103 
  24447 | 27 |  4 | 27 || 0.93103 | 0.13793 | 0.93103 
  24448 | 28 |  4 | 27 || 0.96552 | 0.13793 | 0.93103 
  24449 | 29 |  4 | 27 || 1.00000 | 0.13793 | 0.93103 
  24450 |  0 |  5 | 27 || 0.00000 | 0.17241 | 0.93103 
  24451 |  1 |  5 | 27 || 0.03448 | 0.17241 | 0.93103 
  24452 |  2 |  5 | 27 || 0.06897 | 0.17241 | 0.93103 
  24453 |  3 |  5 | 27 || 0.10345 | 0.17241 | 0.93103 
  24454 |  4 |  5 | 27 || 0.13793 | 0.17241 | 0.93103 
  24455 |  5 |  5 | 27 || 0.17241 | 0.17241 | 0.93103 
  24456 |  6 |  5 | 27 || 0.20690 | 0.17241 | 0.93103 
  24457 |  7 |  5 | 27 || 0.24138 | 0.17241 | 0.93103 
  24458 |  8 |  5 | 27 || 0.27586 | 0.17241 | 0.93103 
  24459 |  9 |  5 | 27 || 0.31034 | 0.17241 | 0.93103 
  24460 | 10 |  5 | 27 || 0.34483 | 0.17241 | 0.93103 
  24461 | 11 |  5 | 27 || 0.37931 | 0.17241 | 0.93103 
  24462 | 12 |  5 | 27 || 0.41379 | 0.17241 | 0.93103 
  24463 | 13 |  5 | 27 || 0.44828 | 0.17241 | 0.93103 
  24464 | 14 |  5 | 27 || 0.48276 | 0.17241 | 0.93103 
  24465 | 15 |  5 | 27 || 0.51724 | 0.17241 | 0.93103 
  24466 | 16 |  5 | 27 || 0.55172 | 0.17241 | 0.93103 
  24467 | 17 |  5 | 27 || 0.58621 | 0.17241 | 0.93103 
  24468 | 18 |  5 | 27 || 0.62069 | 0.17241 | 0.93103 
  24469 | 19 |  5 | 27 || 0.65517 | 0.17241 | 0.93103 
  24470 | 20 |  5 | 27 || 0.68966 | 0.17241 | 0.93103 
  24471 | 21 |  5 | 27 || 0.72414 | 0.17241 | 0.93103 
  24472 | 22 |  5 | 27 || 0.75862 | 0.17241 | 0.93103 
  24473 | 23 |  5 | 27 || 0.79310 | 0.17241 | 0.93103 
  24474 | 24 |  5 | 27 || 0.82759 | 0.17241 | 0.93103 
  24475 | 25 |  5 | 27 || 0.86207 | 0.17241 | 0.93103 
  24476 | 26 |  5 | 27 || 0.89655 | 0.17241 | 0.93103 
  24477 | 27 |  5 | 27 || 0.93103 | 0.17241 | 0.93103 
  24478 | 28 |  5 | 27 || 0.96552 | 0.17241 | 0.93103 
  24479 | 29 |  5 | 27 || 1.00000 | 0.17241 | 0.93103 
  24480 |  0 |  6 | 27 || 0.00000 | 0.20690 | 0.93103 
  24481 |  1 |  6 | 27 || 0.03448 | 0.20690 | 0.93103 
  24482 |  2 |  6 | 27 || 0.06897 | 0.20690 | 0.93103 
  24483 |  3 |  6 | 27 || 0.10345 | 0.20690 | 0.93103 
  24484 |  4 |  6 | 27 || 0.13793 | 0.20690 | 0.93103 
  24485 |  5 |  6 | 27 || 0.17241 | 0.20690 | 0.93103 
  24486 |  6 |  6 | 27 || 0.20690 | 0.20690 | 0.93103 
  24487 |  7 |  6 | 27 || 0.24138 | 0.20690 | 0.93103 
  24488 |  8 |  6 | 27 || 0.27586 | 0.20690 | 0.93103 
  24489 |  9 |  6 | 27 || 0.31034 | 0.20690 | 0.93103 
  24490 | 10 |  6 | 27 || 0.34483 | 0.20690 | 0.93103 
  24491 | 11 |  6 | 27 || 0.37931 | 0.20690 | 0.93103 
  24492 | 12 |  6 | 27 || 0.41379 | 0.20690 | 0.93103 
  24493 | 13 |  6 | 27 || 0.44828 | 0.20690 | 0.93103 
  24494 | 14 |  6 | 27 || 0.48276 | 0.20690 | 0.93103 
  24495 | 15 |  6 | 27 || 0.51724 | 0.20690 | 0.93103 
  24496 | 16 |  6 | 27 || 0.55172 | 0.20690 | 0.93103 
  24497 | 17 |  6 | 27 || 0.58621 | 0.20690 | 0.93103 
  24498 | 18 |  6 | 27 || 0.62069 | 0.20690 | 0.93103 
  24499 | 19 |  6 | 27 || 0.65517 | 0.20690 | 0.93103 
  24500 | 20 |  6 | 27 || 0.68966 | 0.20690 | 0.93103 
  24501 | 21 |  6 | 27 || 0.72414 | 0.20690 | 0.93103 
  24502 | 22 |  6 | 27 || 0.75862 | 0.20690 | 0.93103 
  24503 | 23 |  6 | 27 || 0.79310 | 0.20690 | 0.93103 
  24504 | 24 |  6 | 27 || 0.82759 | 0.20690 | 0.93103 
  24505 | 25 |  6 | 27 || 0.86207 | 0.20690 | 0.93103 
  24506 | 26 |  6 | 27 || 0.89655 | 0.20690 | 0.93103 
  24507 | 27 |  6 | 27 || 0.93103 | 0.20690 | 0.93103 
  24508 | 28 |  6 | 27 || 0.96552 | 0.20690 | 0.93103 
  24509 | 29 |  6 | 27 || 1.00000 | 0.20690 | 0.93103 
  24510 |  0 |  7 | 27 || 0.00000 | 0.24138 | 0.93103 
  24511 |  1 |  7 | 27 || 0.03448 | 0.24138 | 0.93103 
  24512 |  2 |  7 | 27 || 0.06897 | 0.24138 | 0.93103 
  24513 |  3 |  7 | 27 || 0.10345 | 0.24138 | 0.93103 
  24514 |  4 |  7 | 27 || 0.13793 | 0.24138 | 0.93103 
  24515 |  5 |  7 | 27 || 0.17241 | 0.24138 | 0.93103 
  24516 |  6 |  7 | 27 || 0.20690 | 0.24138 | 0.93103 
  24517 |  7 |  7 | 27 || 0.24138 | 0.24138 | 0.93103 
  24518 |  8 |  7 | 27 || 0.27586 | 0.24138 | 0.93103 
  24519 |  9 |  7 | 27 || 0.31034 | 0.24138 | 0.93103 
  24520 | 10 |  7 | 27 || 0.34483 | 0.24138 | 0.93103 
  24521 | 11 |  7 | 27 || 0.37931 | 0.24138 | 0.93103 
  24522 | 12 |  7 | 27 || 0.41379 | 0.24138 | 0.93103 
  24523 | 13 |  7 | 27 || 0.44828 | 0.24138 | 0.93103 
  24524 | 14 |  7 | 27 || 0.48276 | 0.24138 | 0.93103 
  24525 | 15 |  7 | 27 || 0.51724 | 0.24138 | 0.93103 
  24526 | 16 |  7 | 27 || 0.55172 | 0.24138 | 0.93103 
  24527 | 17 |  7 | 27 || 0.58621 | 0.24138 | 0.93103 
  24528 | 18 |  7 | 27 || 0.62069 | 0.24138 | 0.93103 
  24529 | 19 |  7 | 27 || 0.65517 | 0.24138 | 0.93103 
  24530 | 20 |  7 | 27 || 0.68966 | 0.24138 | 0.93103 
  24531 | 21 |  7 | 27 || 0.72414 | 0.24138 | 0.93103 
  24532 | 22 |  7 | 27 || 0.75862 | 0.24138 | 0.93103 
  24533 | 23 |  7 | 27 || 0.79310 | 0.24138 | 0.93103 
  24534 | 24 |  7 | 27 || 0.82759 | 0.24138 | 0.93103 
  24535 | 25 |  7 | 27 || 0.86207 | 0.24138 | 0.93103 
  24536 | 26 |  7 | 27 || 0.89655 | 0.24138 | 0.93103 
  24537 | 27 |  7 | 27 || 0.93103 | 0.24138 | 0.93103 
  24538 | 28 |  7 | 27 || 0.96552 | 0.24138 | 0.93103 
  24539 | 29 |  7 | 27 || 1.00000 | 0.24138 | 0.93103 
  24540 |  0 |  8 | 27 || 0.00000 | 0.27586 | 0.93103 
  24541 |  1 |  8 | 27 || 0.03448 | 0.27586 | 0.93103 
  24542 |  2 |  8 | 27 || 0.06897 | 0.27586 | 0.93103 
  24543 |  3 |  8 | 27 || 0.10345 | 0.27586 | 0.93103 
  24544 |  4 |  8 | 27 || 0.13793 | 0.27586 | 0.93103 
  24545 |  5 |  8 | 27 || 0.17241 | 0.27586 | 0.93103 
  24546 |  6 |  8 | 27 || 0.20690 | 0.27586 | 0.93103 
  24547 |  7 |  8 | 27 || 0.24138 | 0.27586 | 0.93103 
  24548 |  8 |  8 | 27 || 0.27586 | 0.27586 | 0.93103 
  24549 |  9 |  8 | 27 || 0.31034 | 0.27586 | 0.93103 
  24550 | 10 |  8 | 27 || 0.34483 | 0.27586 | 0.93103 
  24551 | 11 |  8 | 27 || 0.37931 | 0.27586 | 0.93103 
  24552 | 12 |  8 | 27 || 0.41379 | 0.27586 | 0.93103 
  24553 | 13 |  8 | 27 || 0.44828 | 0.27586 | 0.93103 
  24554 | 14 |  8 | 27 || 0.48276 | 0.27586 | 0.93103 
  24555 | 15 |  8 | 27 || 0.51724 | 0.27586 | 0.93103 
  24556 | 16 |  8 | 27 || 0.55172 | 0.27586 | 0.93103 
  24557 | 17 |  8 | 27 || 0.58621 | 0.27586 | 0.93103 
  24558 | 18 |  8 | 27 || 0.62069 | 0.27586 | 0.93103 
  24559 | 19 |  8 | 27 || 0.65517 | 0.27586 | 0.93103 
  24560 | 20 |  8 | 27 || 0.68966 | 0.27586 | 0.93103 
  24561 | 21 |  8 | 27 || 0.72414 | 0.27586 | 0.93103 
  24562 | 22 |  8 | 27 || 0.75862 | 0.27586 | 0.93103 
  24563 | 23 |  8 | 27 || 0.79310 | 0.27586 | 0.93103 
  24564 | 24 |  8 | 27 || 0.82759 | 0.27586 | 0.93103 
  24565 | 25 |  8 | 27 || 0.86207 | 0.27586 | 0.93103 
  24566 | 26 |  8 | 27 || 0.89655 | 0.27586 | 0.93103 
  24567 | 27 |  8 | 27 || 0.93103 | 0.27586 | 0.93103 
  24568 | 28 |  8 | 27 || 0.96552 | 0.27586 | 0.93103 
  24569 | 29 |  8 | 27 || 1.00000 | 0.27586 | 0.93103 
  24570 |  0 |  9 | 27 || 0.00000 | 0.31034 | 0.93103 
  24571 |  1 |  9 | 27 || 0.03448 | 0.31034 | 0.93103 
  24572 |  2 |  9 | 27 || 0.06897 | 0.31034 | 0.93103 
  24573 |  3 |  9 | 27 || 0.10345 | 0.31034 | 0.93103 
  24574 |  4 |  9 | 27 || 0.13793 | 0.31034 | 0.93103 
  24575 |  5 |  9 | 27 || 0.17241 | 0.31034 | 0.93103 
  24576 |  6 |  9 | 27 || 0.20690 | 0.31034 | 0.93103 
  24577 |  7 |  9 | 27 || 0.24138 | 0.31034 | 0.93103 
  24578 |  8 |  9 | 27 || 0.27586 | 0.31034 | 0.93103 
  24579 |  9 |  9 | 27 || 0.31034 | 0.31034 | 0.93103 
  24580 | 10 |  9 | 27 || 0.34483 | 0.31034 | 0.93103 
  24581 | 11 |  9 | 27 || 0.37931 | 0.31034 | 0.93103 
  24582 | 12 |  9 | 27 || 0.41379 | 0.31034 | 0.93103 
  24583 | 13 |  9 | 27 || 0.44828 | 0.31034 | 0.93103 
  24584 | 14 |  9 | 27 || 0.48276 | 0.31034 | 0.93103 
  24585 | 15 |  9 | 27 || 0.51724 | 0.31034 | 0.93103 
  24586 | 16 |  9 | 27 || 0.55172 | 0.31034 | 0.93103 
  24587 | 17 |  9 | 27 || 0.58621 | 0.31034 | 0.93103 
  24588 | 18 |  9 | 27 || 0.62069 | 0.31034 | 0.93103 
  24589 | 19 |  9 | 27 || 0.65517 | 0.31034 | 0.93103 
  24590 | 20 |  9 | 27 || 0.68966 | 0.31034 | 0.93103 
  24591 | 21 |  9 | 27 || 0.72414 | 0.31034 | 0.93103 
  24592 | 22 |  9 | 27 || 0.75862 | 0.31034 | 0.93103 
  24593 | 23 |  9 | 27 || 0.79310 | 0.31034 | 0.93103 
  24594 | 24 |  9 | 27 || 0.82759 | 0.31034 | 0.93103 
  24595 | 25 |  9 | 27 || 0.86207 | 0.31034 | 0.93103 
  24596 | 26 |  9 | 27 || 0.89655 | 0.31034 | 0.93103 
  24597 | 27 |  9 | 27 || 0.93103 | 0.31034 | 0.93103 
  24598 | 28 |  9 | 27 || 0.96552 | 0.31034 | 0.93103 
  24599 | 29 |  9 | 27 || 1.00000 | 0.31034 | 0.93103 
  24600 |  0 | 10 | 27 || 0.00000 | 0.34483 | 0.93103 
  24601 |  1 | 10 | 27 || 0.03448 | 0.34483 | 0.93103 
  24602 |  2 | 10 | 27 || 0.06897 | 0.34483 | 0.93103 
  24603 |  3 | 10 | 27 || 0.10345 | 0.34483 | 0.93103 
  24604 |  4 | 10 | 27 || 0.13793 | 0.34483 | 0.93103 
  24605 |  5 | 10 | 27 || 0.17241 | 0.34483 | 0.93103 
  24606 |  6 | 10 | 27 || 0.20690 | 0.34483 | 0.93103 
  24607 |  7 | 10 | 27 || 0.24138 | 0.34483 | 0.93103 
  24608 |  8 | 10 | 27 || 0.27586 | 0.34483 | 0.93103 
  24609 |  9 | 10 | 27 || 0.31034 | 0.34483 | 0.93103 
  24610 | 10 | 10 | 27 || 0.34483 | 0.34483 | 0.93103 
  24611 | 11 | 10 | 27 || 0.37931 | 0.34483 | 0.93103 
  24612 | 12 | 10 | 27 || 0.41379 | 0.34483 | 0.93103 
  24613 | 13 | 10 | 27 || 0.44828 | 0.34483 | 0.93103 
  24614 | 14 | 10 | 27 || 0.48276 | 0.34483 | 0.93103 
  24615 | 15 | 10 | 27 || 0.51724 | 0.34483 | 0.93103 
  24616 | 16 | 10 | 27 || 0.55172 | 0.34483 | 0.93103 
  24617 | 17 | 10 | 27 || 0.58621 | 0.34483 | 0.93103 
  24618 | 18 | 10 | 27 || 0.62069 | 0.34483 | 0.93103 
  24619 | 19 | 10 | 27 || 0.65517 | 0.34483 | 0.93103 
  24620 | 20 | 10 | 27 || 0.68966 | 0.34483 | 0.93103 
  24621 | 21 | 10 | 27 || 0.72414 | 0.34483 | 0.93103 
  24622 | 22 | 10 | 27 || 0.75862 | 0.34483 | 0.93103 
  24623 | 23 | 10 | 27 || 0.79310 | 0.34483 | 0.93103 
  24624 | 24 | 10 | 27 || 0.82759 | 0.34483 | 0.93103 
  24625 | 25 | 10 | 27 || 0.86207 | 0.34483 | 0.93103 
  24626 | 26 | 10 | 27 || 0.89655 | 0.34483 | 0.93103 
  24627 | 27 | 10 | 27 || 0.93103 | 0.34483 | 0.93103 
  24628 | 28 | 10 | 27 || 0.96552 | 0.34483 | 0.93103 
  24629 | 29 | 10 | 27 || 1.00000 | 0.34483 | 0.93103 
  24630 |  0 | 11 | 27 || 0.00000 | 0.37931 | 0.93103 
  24631 |  1 | 11 | 27 || 0.03448 | 0.37931 | 0.93103 
  24632 |  2 | 11 | 27 || 0.06897 | 0.37931 | 0.93103 
  24633 |  3 | 11 | 27 || 0.10345 | 0.37931 | 0.93103 
  24634 |  4 | 11 | 27 || 0.13793 | 0.37931 | 0.93103 
  24635 |  5 | 11 | 27 || 0.17241 | 0.37931 | 0.93103 
  24636 |  6 | 11 | 27 || 0.20690 | 0.37931 | 0.93103 
  24637 |  7 | 11 | 27 || 0.24138 | 0.37931 | 0.93103 
  24638 |  8 | 11 | 27 || 0.27586 | 0.37931 | 0.93103 
  24639 |  9 | 11 | 27 || 0.31034 | 0.37931 | 0.93103 
  24640 | 10 | 11 | 27 || 0.34483 | 0.37931 | 0.93103 
  24641 | 11 | 11 | 27 || 0.37931 | 0.37931 | 0.93103 
  24642 | 12 | 11 | 27 || 0.41379 | 0.37931 | 0.93103 
  24643 | 13 | 11 | 27 || 0.44828 | 0.37931 | 0.93103 
  24644 | 14 | 11 | 27 || 0.48276 | 0.37931 | 0.93103 
  24645 | 15 | 11 | 27 || 0.51724 | 0.37931 | 0.93103 
  24646 | 16 | 11 | 27 || 0.55172 | 0.37931 | 0.93103 
  24647 | 17 | 11 | 27 || 0.58621 | 0.37931 | 0.93103 
  24648 | 18 | 11 | 27 || 0.62069 | 0.37931 | 0.93103 
  24649 | 19 | 11 | 27 || 0.65517 | 0.37931 | 0.93103 
  24650 | 20 | 11 | 27 || 0.68966 | 0.37931 | 0.93103 
  24651 | 21 | 11 | 27 || 0.72414 | 0.37931 | 0.93103 
  24652 | 22 | 11 | 27 || 0.75862 | 0.37931 | 0.93103 
  24653 | 23 | 11 | 27 || 0.79310 | 0.37931 | 0.93103 
  24654 | 24 | 11 | 27 || 0.82759 | 0.37931 | 0.93103 
  24655 | 25 | 11 | 27 || 0.86207 | 0.37931 | 0.93103 
  24656 | 26 | 11 | 27 || 0.89655 | 0.37931 | 0.93103 
  24657 | 27 | 11 | 27 || 0.93103 | 0.37931 | 0.93103 
  24658 | 28 | 11 | 27 || 0.96552 | 0.37931 | 0.93103 
  24659 | 29 | 11 | 27 || 1.00000 | 0.37931 | 0.93103 
  24660 |  0 | 12 | 27 || 0.00000 | 0.41379 | 0.93103 
  24661 |  1 | 12 | 27 || 0.03448 | 0.41379 | 0.93103 
  24662 |  2 | 12 | 27 || 0.06897 | 0.41379 | 0.93103 
  24663 |  3 | 12 | 27 || 0.10345 | 0.41379 | 0.93103 
  24664 |  4 | 12 | 27 || 0.13793 | 0.41379 | 0.93103 
  24665 |  5 | 12 | 27 || 0.17241 | 0.41379 | 0.93103 
  24666 |  6 | 12 | 27 || 0.20690 | 0.41379 | 0.93103 
  24667 |  7 | 12 | 27 || 0.24138 | 0.41379 | 0.93103 
  24668 |  8 | 12 | 27 || 0.27586 | 0.41379 | 0.93103 
  24669 |  9 | 12 | 27 || 0.31034 | 0.41379 | 0.93103 
  24670 | 10 | 12 | 27 || 0.34483 | 0.41379 | 0.93103 
  24671 | 11 | 12 | 27 || 0.37931 | 0.41379 | 0.93103 
  24672 | 12 | 12 | 27 || 0.41379 | 0.41379 | 0.93103 
  24673 | 13 | 12 | 27 || 0.44828 | 0.41379 | 0.93103 
  24674 | 14 | 12 | 27 || 0.48276 | 0.41379 | 0.93103 
  24675 | 15 | 12 | 27 || 0.51724 | 0.41379 | 0.93103 
  24676 | 16 | 12 | 27 || 0.55172 | 0.41379 | 0.93103 
  24677 | 17 | 12 | 27 || 0.58621 | 0.41379 | 0.93103 
  24678 | 18 | 12 | 27 || 0.62069 | 0.41379 | 0.93103 
  24679 | 19 | 12 | 27 || 0.65517 | 0.41379 | 0.93103 
  24680 | 20 | 12 | 27 || 0.68966 | 0.41379 | 0.93103 
  24681 | 21 | 12 | 27 || 0.72414 | 0.41379 | 0.93103 
  24682 | 22 | 12 | 27 || 0.75862 | 0.41379 | 0.93103 
  24683 | 23 | 12 | 27 || 0.79310 | 0.41379 | 0.93103 
  24684 | 24 | 12 | 27 || 0.82759 | 0.41379 | 0.93103 
  24685 | 25 | 12 | 27 || 0.86207 | 0.41379 | 0.93103 
  24686 | 26 | 12 | 27 || 0.89655 | 0.41379 | 0.93103 
  24687 | 27 | 12 | 27 || 0.93103 | 0.41379 | 0.93103 
  24688 | 28 | 12 | 27 || 0.96552 | 0.41379 | 0.93103 
  24689 | 29 | 12 | 27 || 1.00000 | 0.41379 | 0.93103 
  24690 |  0 | 13 | 27 || 0.00000 | 0.44828 | 0.93103 
  24691 |  1 | 13 | 27 || 0.03448 | 0.44828 | 0.93103 
  24692 |  2 | 13 | 27 || 0.06897 | 0.44828 | 0.93103 
  24693 |  3 | 13 | 27 || 0.10345 | 0.44828 | 0.93103 
  24694 |  4 | 13 | 27 || 0.13793 | 0.44828 | 0.93103 
  24695 |  5 | 13 | 27 || 0.17241 | 0.44828 | 0.93103 
  24696 |  6 | 13 | 27 || 0.20690 | 0.44828 | 0.93103 
  24697 |  7 | 13 | 27 || 0.24138 | 0.44828 | 0.93103 
  24698 |  8 | 13 | 27 || 0.27586 | 0.44828 | 0.93103 
  24699 |  9 | 13 | 27 || 0.31034 | 0.44828 | 0.93103 
  24700 | 10 | 13 | 27 || 0.34483 | 0.44828 | 0.93103 
  24701 | 11 | 13 | 27 || 0.37931 | 0.44828 | 0.93103 
  24702 | 12 | 13 | 27 || 0.41379 | 0.44828 | 0.93103 
  24703 | 13 | 13 | 27 || 0.44828 | 0.44828 | 0.93103 
  24704 | 14 | 13 | 27 || 0.48276 | 0.44828 | 0.93103 
  24705 | 15 | 13 | 27 || 0.51724 | 0.44828 | 0.93103 
  24706 | 16 | 13 | 27 || 0.55172 | 0.44828 | 0.93103 
  24707 | 17 | 13 | 27 || 0.58621 | 0.44828 | 0.93103 
  24708 | 18 | 13 | 27 || 0.62069 | 0.44828 | 0.93103 
  24709 | 19 | 13 | 27 || 0.65517 | 0.44828 | 0.93103 
  24710 | 20 | 13 | 27 || 0.68966 | 0.44828 | 0.93103 
  24711 | 21 | 13 | 27 || 0.72414 | 0.44828 | 0.93103 
  24712 | 22 | 13 | 27 || 0.75862 | 0.44828 | 0.93103 
  24713 | 23 | 13 | 27 || 0.79310 | 0.44828 | 0.93103 
  24714 | 24 | 13 | 27 || 0.82759 | 0.44828 | 0.93103 
  24715 | 25 | 13 | 27 || 0.86207 | 0.44828 | 0.93103 
  24716 | 26 | 13 | 27 || 0.89655 | 0.44828 | 0.93103 
  24717 | 27 | 13 | 27 || 0.93103 | 0.44828 | 0.93103 
  24718 | 28 | 13 | 27 || 0.96552 | 0.44828 | 0.93103 
  24719 | 29 | 13 | 27 || 1.00000 | 0.44828 | 0.93103 
  24720 |  0 | 14 | 27 || 0.00000 | 0.48276 | 0.93103 
  24721 |  1 | 14 | 27 || 0.03448 | 0.48276 | 0.93103 
  24722 |  2 | 14 | 27 || 0.06897 | 0.48276 | 0.93103 
  24723 |  3 | 14 | 27 || 0.10345 | 0.48276 | 0.93103 
  24724 |  4 | 14 | 27 || 0.13793 | 0.48276 | 0.93103 
  24725 |  5 | 14 | 27 || 0.17241 | 0.48276 | 0.93103 
  24726 |  6 | 14 | 27 || 0.20690 | 0.48276 | 0.93103 
  24727 |  7 | 14 | 27 || 0.24138 | 0.48276 | 0.93103 
  24728 |  8 | 14 | 27 || 0.27586 | 0.48276 | 0.93103 
  24729 |  9 | 14 | 27 || 0.31034 | 0.48276 | 0.93103 
  24730 | 10 | 14 | 27 || 0.34483 | 0.48276 | 0.93103 
  24731 | 11 | 14 | 27 || 0.37931 | 0.48276 | 0.93103 
  24732 | 12 | 14 | 27 || 0.41379 | 0.48276 | 0.93103 
  24733 | 13 | 14 | 27 || 0.44828 | 0.48276 | 0.93103 
  24734 | 14 | 14 | 27 || 0.48276 | 0.48276 | 0.93103 
  24735 | 15 | 14 | 27 || 0.51724 | 0.48276 | 0.93103 
  24736 | 16 | 14 | 27 || 0.55172 | 0.48276 | 0.93103 
  24737 | 17 | 14 | 27 || 0.58621 | 0.48276 | 0.93103 
  24738 | 18 | 14 | 27 || 0.62069 | 0.48276 | 0.93103 
  24739 | 19 | 14 | 27 || 0.65517 | 0.48276 | 0.93103 
  24740 | 20 | 14 | 27 || 0.68966 | 0.48276 | 0.93103 
  24741 | 21 | 14 | 27 || 0.72414 | 0.48276 | 0.93103 
  24742 | 22 | 14 | 27 || 0.75862 | 0.48276 | 0.93103 
  24743 | 23 | 14 | 27 || 0.79310 | 0.48276 | 0.93103 
  24744 | 24 | 14 | 27 || 0.82759 | 0.48276 | 0.93103 
  24745 | 25 | 14 | 27 || 0.86207 | 0.48276 | 0.93103 
